;vac_name;vac_money_from;vac_money_to;vac_money_cur;city;employer_name;employer_url;employer_url_vacancy;addr_metro;addr_street;addr_build;addr_lng;addr_lat
291;Senior .NET Developer (C#, ASP.NET MVC, .NET Core);135000.0;;RUR;Санкт-Петербург;Ambaha Solutions;https://api.hh.ru/employers/1553899;https://hh.ru/vacancy/41433045;;;;;
292;Full-Stack ASP.NET Core Developer;1200.0;1800.0;USD;Санкт-Петербург;LinguaTrip;https://api.hh.ru/employers/1390016;https://hh.ru/vacancy/41427192;;;;;
293;Junior Fullstack Developer (PHP, JS);;100000.0;RUR;Санкт-Петербург;НОВЫЕ ТЕХНОЛОГИИ;https://api.hh.ru/employers/3778538;https://hh.ru/vacancy/41421860;;;;;
294;Ведущий программист встраиваемых систем/Системный архитектор;;180000.0;RUR;Санкт-Петербург;Moeco;https://api.hh.ru/employers/5077297;https://hh.ru/vacancy/41427647;;;;;
295;Web-разработчик;150000.0;250000.0;RUR;Санкт-Петербург;КОРЕАНА;https://api.hh.ru/employers/4651161;https://hh.ru/vacancy/41087126;Ломоносовская;Дальневосточный проспект;79к1;30.48812;59.87528
296;Senior Frontend разработчик;180000.0;220000.0;RUR;Санкт-Петербург;Баер Макспостер;https://api.hh.ru/employers/1502110;https://hh.ru/vacancy/41183389;;Пулковское шоссе;40к4;30.328004;59.818079
297;PHP-программист;100000.0;120000.0;RUR;Санкт-Петербург;ОБИТ;https://api.hh.ru/employers/53676;https://hh.ru/vacancy/40261384;Площадь Восстания;;;;
298;Back-end разработчик;90000.0;;RUR;Санкт-Петербург;Рост;https://api.hh.ru/employers/3105935;https://hh.ru/vacancy/41057448;Петроградская;2 линия;метро Петроградская;30.311502;59.966394
299;Инженер-программист;75000.0;150000.0;RUR;Санкт-Петербург;ЦКБ МТ Рубин;https://api.hh.ru/employers/749185;https://hh.ru/vacancy/41071466;Пушкинская;улица Марата;90;30.336431;59.916911
300;Web-разработчик;90000.0;100000.0;RUR;Санкт-Петербург;Взлет, ГК;https://api.hh.ru/employers/3978;https://hh.ru/vacancy/41087014;Кировский завод;улица Трефолева;2БМ;30.282702;59.886912
301;PHP-разработчик;140000.0;200000.0;RUR;Санкт-Петербург;Vilesse;https://api.hh.ru/employers/1510254;https://hh.ru/vacancy/37393305;;;;;
302;Разработчик Python;150000.0;200000.0;RUR;Санкт-Петербург;Vilesse;https://api.hh.ru/employers/1510254;https://hh.ru/vacancy/37394225;;;;;
